Frequency (Hz),OUT (V),Phase (deg),IN (V),Phase (deg)
19003.37837837838,0.0002490159906395532,162.5574769380748,3.488466171307593e-05,172.0441520115797
19025.37302927928,0.0005911318166076188,167.1823082941038,5.793002173721698e-05,169.3648252505699
19047.36768018018,0.0005998480744754768,168.9232817268041,7.047462955782292e-05,174.1983439408613
19069.36233108108,0.000259508312542358,171.0703336958416,5.484749706665625e-05,172.1130690089782
19091.35698198198,2.609437496711183e-05,19.63291120641349,3.113171746356572e-05,147.8509142458455
19113.35163288288,2.754843472076581e-05,143.2648401105501,2.376786777244084e-05,124.2311682034065
19135.34628378378,4.093311288881536e-05,167.1541334645205,2.056765842881438e-05,155.1869276546194
19157.34093468469,5.819013968711241e-05,0.2703805314944481,2.499233039930778e-05,30.31583132569772
19179.33558558558,6.485453669754188e-05,14.69442910334282,4.718907337423847e-05,61.7666033414224
19201.33023648649,7.710900926498632e-05,25.76267743568774,8.277369099497925e-05,52.47807115223737
19223.32488738739,9.028657699400348e-05,24.13804511067822,0.0001072976657584651,35.04985712287592
19245.31953828829,7.809485235760481e-05,16.45151967868495,9.028936398963715e-05,18.32100943890998
19267.31418918919,4.09540237528766e-05,0.001420927639373971,4.378056721547167e-05,170.1593918480636
19289.30884009009,1.197085439446461e-05,109.9777140350404,1.684666762564848e-05,68.61001371912943
19311.30349099099,1.437034927930816e-05,25.94955087724998,3.424198599412149e-05,169.262444250775
19333.29814189189,2.03083548082652e-05,17.08161485444859,5.042734528095096e-05,145.6424867784082
19355.29279279279,4.240207766711888e-05,68.54906638884447,4.964563615420741e-05,152.1459710149234
19377.28744369369,9.084025647800655e-05,93.84234997012432,3.35148396433363e-05,7.971263298470981
19399.28209459459,9.533331385457079e-05,102.6820867270806,3.080425650738778e-05,60.50856320275265
19421.2767454955,6.576096497397695e-05,123.666920665675,3.479797847135189e-05,103.9386947817189
19443.2713963964,6.45913753031503e-05,146.4427709551689,5.18797637213591e-05,117.9611261029406
19465.2660472973,4.888794396262039e-05,121.1974556042728,6.128030236180021e-05,89.11372984507628
19487.2606981982,5.024025605000809e-05,60.1029929664573,6.307173567929538e-05,54.75920285556992
19509.2553490991,4.68650772138186e-05,43.43639123547476,3.467541977943761e-05,24.73065369321184
19531.25,1.806952476627094e-05,105.3057563148673,1.763035816607857e-05,84.05873115357925
19553.2446509009,5.011140982376725e-05,164.6747718261692,3.229878740162151e-05,28.38825861857712
19575.2393018018,6.139658506579791e-05,162.7316449616312,3.229110282360272e-05,168.6887600536608
19597.2339527027,4.341599089947913e-05,151.16925354922,3.063405168241436e-05,135.9832328325859
19619.2286036036,2.446047645526166e-05,132.2368959955425,3.610534222702095e-05,117.4722302613443
19641.2232545045,1.435125806371682e-05,41.65491448778979,2.447433880728468e-05,93.010473495886
19663.21790540541,4.380317558396519e-05,167.1709050346767,2.829202231681602e-05,147.4237544302871
19685.21255630631,4.659143867841902e-05,144.0332416340951,5.183663187106884e-05,115.8327563085789
19707.20720720721,2.227317074456769e-05,92.31463717952903,3.533881677586635e-05,90.13368828541221
19729.20185810811,2.031010300835809e-05,158.9331607533908,8.064827528193735e-06,11.24960180279342
19751.19650900901,2.058917981575714e-05,133.1839319171914,8.020037478118498e-06,109.7383329246333
19773.19115990991,1.829796459199144e-05,78.79073890865574,1.794656250053275e-05,88.37332504025596
19795.18581081081,3.108565431195249e-05,85.72535413546908,2.506908029140962e-05,97.74124334332299
19817.18046171171,1.547325616234282e-05,179.3127534952609,7.379467452541111e-06,31.82833339788681
19839.17511261261,3.308062029751626e-05,128.8977768464529,2.297462161570923e-05,58.01844032049982
19861.16976351351,2.890524126257873e-05,86.51386654729549,3.41093286268887e-05,7.721724748240605
19883.16441441442,1.920482956036059e-05,32.92764108118018,5.129160458375463e-05,148.5953949445962
19905.15906531531,1.345397351823523e-05,81.88854618800042,5.026319787355034e-05,108.6348325368297
19927.15371621622,2.62077883648013e-05,24.36425503566917,3.842304582599353e-05,51.3473375908895
19949.14836711712,2.033441656525245e-05,175.0889283479637,3.671596046898226e-05,179.5002685977891
19971.14301801802,1.360150944448678e-05,94.5556069600797,2.16338013237606e-05,178.8603380828162
19993.13766891892,3.978646905471363e-05,116.7108715366933,1.60033600063103e-05,71.28667607949755
20015.13231981982,3.730514660768817e-05,135.1762463054264,1.598946105382885e-05,130.9573351763983
20037.12697072072,9.591858056548029e-06,154.0661480367257,2.153550769702689e-05,147.2669124880558
20059.12162162162,7.665325234632587e-05,169.660554634652,3.822720370635112e-05,98.89524838366336
20081.11627252252,0.0001775806869594717,170.8036245094281,6.329642330996294e-05,76.94394668832119
20103.11092342342,0.0001781903191021527,176.0788013620553,6.885073200762232e-05,69.62653196451056
20125.10557432432,9.299995346484223e-05,5.664335276118583,4.733210115232096e-05,75.33033936423293
20147.10022522523,9.986436705254323e-06,149.8536475357109,1.674842268798874e-05,145.5712372353165
20169.09487612612,4.318351871546188e-05,26.05045518351063,3.38999672016885e-05,11.3188950600554
20191.08952702703,3.156832081483522e-05,173.859871514688,2.930707539513927e-05,140.8287244130141
20213.08417792793,3.172104040609519e-05,72.06248612783608,3.861181354718159e-05,79.00820330297024
20235.07882882883,4.424476113335469e-05,34.52749254442752,2.161600834605443e-05,43.21454161426409
20257.07347972973,4.251816599649056e-05,11.73158503037806,1.488872830525097e-05,83.92214361357372
20279.06813063063,3.233431136731738e-05,16.62802314759443,2.711953912548798e-05,44.59298220052523
20301.06278153153,8.647648779663506e-06,41.77674680435146,2.579997696570901e-05,42.34920396538452
20323.05743243243,2.945875324059845e-05,37.38065860509381,3.050436867655295e-05,66.05053863345051
20345.05208333333,6.806466368079649e-05,45.2090132162897,5.093974460715679e-05,61.16686965264903
20367.04673423423,7.770493101356872e-05,53.09858216806774,6.653394812052818e-05,50.87476876135976
20389.04138513513,7.119118952784051e-05,63.34471589076779,7.006093729609635e-05,46.35928483362036
20411.03603603604,6.809344069556747e-05,59.04043588602329,7.866545224139625e-05,39.87186261463781
20433.03068693694,5.992337040513049e-05,28.0759731482918,8.256640777637027e-05,28.16547795774352
20455.02533783784,6.917671566717269e-05,168.082709838409,6.85605420076643e-05,10.27043589169405
20477.01998873874,7.668937535459122e-05,146.9248470701145,5.338088130773707e-05,163.2124523846473
20499.01463963964,6.307449813548977e-05,124.8718397590809,4.443063087611383e-05,146.686403627173
20521.00929054054,4.242091077068566e-05,102.093072281856,4.388911402551661e-05,158.9950387081408
20543.00394144144,2.679648609560048e-05,88.26054788386621,5.096026177094551e-05,165.9973994291597
20564.99859234234,1.457656648200062e-05,93.32647755472837,2.884371710977642e-05,162.7473741341135
20586.99324324324,8.208750498514641e-06,41.48262870656085,2.25324144673016e-05,146.060049961387
20608.98789414414,3.175538363553757e-05,98.56561677604434,7.730588936107195e-05,139.2647337635555
20630.98254504504,6.338427464009398e-05,121.4856125223899,0.0001101837014320363,126.7294165385541
20652.97719594595,6.935741129422283e-05,124.7762754703085,9.932989755800827e-05,110.6577466424123
20674.97184684685,3.900178310571085e-05,111.9759015439163,5.949773757655377e-05,89.30506330208991
20696.96649774775,2.088374856915965e-05,59.84041776433995,2.82744425876235e-05,59.97346181141515
20718.96114864865,2.0450582800893e-05,30.50876860821104,1.82088397948007e-05,46.78705207975356
20740.95579954955,2.079099104074326e-05,88.00341702438365,1.582552793370124e-05,100.4177893207321
20762.95045045045,8.838337001318639e-05,105.7083975731652,3.23242628852974e-05,159.4542946654331
20784.94510135135,0.0001594222191927601,95.91870968809677,3.996589086362735e-05,2.379047123912142
20806.93975225225,0.0001338929983106428,88.81062417419575,2.817986966437737e-05,21.2563664336678
20828.93440315315,4.335046444311857e-05,101.2762185155107,2.835991417526851e-05,31.84816743630732
20850.92905405405,3.495947630412966e-05,23.5798062435074,4.261485875620562e-05,32.23870078839374
20872.92370495496,3.365584841661238e-05,24.89709489000463,3.375307236346314e-05,21.89788381675542
20894.91835585585,6.874214391381604e-06,79.75273362149809,1.697055555073288e-05,91.45180015907918
20916.91300675676,5.173050676760023e-05,14.20942770051603,5.382994314251954e-05,38.45412248986887
20938.90765765766,9.919982618600187e-05,4.271275389580937,7.867754045951212e-05,20.81847651811835
20960.90230855856,0.0001207824845714791,3.508951508037287,7.135977174045909e-05,8.420689585218309
20982.89695945946,0.0001168043350133964,1.913075432398723,5.024090282904273e-05,168.5969492308269
21004.89161036036,0.0001065495667870805,6.010824429300517,4.357959620361326e-05,162.3118025285804
21026.88626126126,8.787916997468299e-05,38.32590099830384,3.153719497139047e-05,18.22028968426664
21048.88091216216,9.944895221607014e-05,77.05436093669073,3.654622982177816e-05,73.10863708130829
21070.87556306306,7.614059078759899e-05,74.71915005046917,3.390178825602829e-05,50.78042612878187
21092.87021396396,4.517378731631693e-05,4.09802895462681,5.168319387175762e-05,148.1771436478461
21114.86486486486,6.394773317217921e-05,126.8710978310657,9.493572881561329e-05,105.4366272484578
21136.85951576577,6.148330560285949e-05,94.95048680116597,0.0001153880807196745,85.00010404115135
21158.85416666667,3.148535119045701e-05,60.86495437655044,8.069019716601632e-05,87.34857033313502
21180.84881756757,2.834792111653646e-05,155.6163228845992,3.106563176206304e-05,123.7694547009293
21202.84346846847,5.504294159216349e-05,151.8187331354259,1.819535833034842e-05,101.6578126790685
21224.83811936937,7.721177766438246e-05,153.23146759952,6.422767643171193e-05,129.5046673850301
21246.83277027027,6.793639858062245e-05,150.8099474077306,5.729990308853882e-05,132.0477555566873
21268.82742117117,3.28927297719251e-05,151.5272944429028,1.407716632900959e-06,126.301561466134
21290.82207207207,2.116615601529022e-05,141.100778151084,3.963697893043325e-05,136.1380874841084
21312.81672297297,5.426431499900159e-05,140.7085381350666,2.119400564669319e-05,120.6470078572043
21334.81137387387,9.395418832663214e-05,148.9531535439046,3.59221208711782e-05,166.2114107021128
21356.80602477477,8.576272100872191e-05,167.5584540235421,6.254264015202073e-05,148.4831834334052
21378.80067567568,7.296389357364445e-05,46.03802566418813,4.92690134271269e-05,127.7609046948396
21400.79532657658,9.328368361781562e-05,77.96401735620729,3.995239013004651e-05,106.1301273292523
21422.78997747748,6.39313657734651e-05,91.01662913817302,4.908059844098757e-05,97.70887828324452
21444.78462837838,2.969361332272909e-05,121.2415418346871,5.287407014314769e-05,82.3023887646398
21466.77927927928,2.019953441516071e-05,135.2138521960784,2.502195440271768e-05,67.26176143783731
21488.77393018018,2.115282324715307e-05,101.4319301975472,1.889717867318674e-05,63.53162596753337
21510.76858108108,2.372309754685363e-05,102.067596732791,2.692177953491029e-05,85.75121456994997
21532.76323198198,2.210411790061715e-05,150.1358539387005,3.630966205383198e-05,143.9232245224846
21554.75788288288,2.701430341065033e-05,178.3741319296269,4.446969043768346e-05,145.7210327547986
21576.75253378378,1.41973412996047e-05,7.282632111437303,2.046904221548413e-05,125.4496598351461
21598.74718468469,9.437021240077573e-06,143.7747469619797,1.144229552002484e-05,174.3719426724034
21620.74183558558,1.221994262792519e-05,152.5483228872102,1.450610578981534e-05,33.66534812118395
21642.73648648649,5.642160761553817e-06,25.84746532336395,2.836726411626395e-05,81.09245789451367
21664.73113738739,3.357441316939184e-05,20.79549462070479,2.166016155034873e-05,110.2847253223693
21686.72578828829,6.453258383425481e-05,23.39584970420605,3.010888675734237e-05,10.40215002021702
21708.72043918919,5.984946630900042e-05,22.84208059184862,3.721718063938161e-05,27.23666284325949
21730.71509009009,2.264083510443517e-05,18.89332408894643,5.298529355852369e-06,158.5989169452492
21752.70974099099,3.950527954579521e-06,152.2591450784661,3.389487422978128e-05,47.69185965436224
21774.70439189189,6.603979354274739e-06,12.30114248987733,3.119117811727632e-05,26.35158665209305
21796.69904279279,7.219910492637071e-06,144.8212657098549,2.052712956620732e-05,158.2797194363292
21818.69369369369,2.988046733170614e-05,61.96620637172875,1.852715182526888e-05,15.67568123921704
21840.68834459459,4.658392225915419e-05,45.90294546782671,2.769870753874512e-05,61.81292313093201
21862.6829954955,2.563651645626452e-05,57.99271905012538,3.671900408757626e-05,142.9381460659449
21884.67764639639,2.84523573361797e-05,2.760536164806918,8.233033263006141e-05,168.942865047387
21906.6722972973,7.480009131963235e-05,46.84639364496154,8.256640129404535e-05,1.6160330568958
21928.6669481982,0.0001108940976035157,67.96584520856685,6.305684009146189e-05,33.3526977695497
21950.6615990991,7.855831369266423e-05,72.04668046449352,5.615929502709446e-05,42.5492874862509
21972.65625,2.789182958298345e-05,11.33485369364713,4.395080806969826e-05,14.72827209837039
21994.6509009009,4.962599501328218e-05,159.297895974611,4.103504293518534e-05,4.117539414398925
22016.6455518018,4.610743619325317e-05,172.8456867884881,3.524802507072898e-05,24.33331938970401
22038.6402027027,1.302323869235592e-05,165.387129269764,2.334263165532951e-05,63.84260436937161
22060.6348536036,1.235528495302608e-05,149.3638394273117,2.797725002505533e-05,104.6645811446246
22082.6295045045,3.023909495117811e-05,82.21583472093153,3.329321854328167e-05,108.2466273249456
22104.62415540541,4.460964911687349e-05,54.75803888520484,2.873953377408965e-05,110.8379984494652
22126.61880630631,2.096114596182488e-05,65.06532740851488,3.355997478681137e-05,123.8102035863532
22148.61345720721,2.856870877213162e-05,147.5682379889174,5.624229765577304e-05,123.834048610183
22170.60810810811,4.214340396450302e-05,126.6285768395726,7.681285379870498e-05,114.5532141992048
22192.60275900901,3.798424846733065e-05,107.4471206481904,7.295157108008581e-05,117.6844295270032
22214.59740990991,1.364064049393115e-05,149.1178174598799,5.327505353836574e-05,151.9061604732446
22236.59206081081,3.423161019865017e-05,56.70858128403268,5.231235292060872e-05,19.62297569674796
22258.58671171171,5.415690652561472e-05,76.9465914226756,5.739684710124309e-05,62.47763474192699
22280.58136261261,5.955997717810461e-05,99.05590003375704,6.827980270145041e-05,96.90060495008443
22302.57601351351,5.693934550023051e-05,110.9290540647127,6.834825171964376e-05,112.9739115617492
22324.57066441442,5.346128421641409e-05,102.1430848741489,6.302940177646589e-05,100.6822266571998
22346.56531531531,5.067951373908337e-05,90.91852555963291,6.600622841822127e-05,74.29188351328075
22368.55996621622,3.799347964446167e-05,103.1023627099416,4.566930599717351e-05,56.31699951399207
22390.55461711712,4.359410041989626e-05,124.5974106849558,1.862047239706106e-05,63.99503725055281
22412.54926801802,5.397272153678117e-05,110.7486107976964,2.741970686566388e-05,93.62918875917345
22434.54391891892,4.580842578292291e-05,80.03892691928795,3.19066204469091e-05,88.68348963470019
22456.53856981982,3.273984771474414e-05,62.17714316023272,2.547563788453028e-05,115.3329923843641
22478.53322072072,3.769789279198439e-05,98.73011826918854,4.296642648728193e-05,134.5075219999976
22500.52787162162,5.757589573217564e-05,94.85438415202859,5.254428772626889e-05,119.802780743891
22522.52252252252,8.771777251525856e-05,61.05992164827884,3.532886428557607e-05,88.98041674655613
22544.51717342342,0.000121779111411615,50.33826514960757,2.266924348616363e-05,13.15454837784352
22566.51182432432,9.829850499325193e-05,59.4034719531609,2.161080018297161e-05,132.9816706090396
22588.50647522523,5.161991223446959e-05,83.93062374151678,1.72831450685883e-05,88.03204167299305
22610.50112612612,2.853320621960521e-05,100.8543225186737,4.630070089826503e-06,49.22029659926532
22632.49577702703,3.060240566141095e-05,84.86709928096144,3.25133225430641e-05,80.81234726762978
22654.49042792793,5.081378168361342e-05,69.18267999507512,3.811252272038167e-05,87.18542820491471
22676.48507882883,5.864754131447821e-05,64.69806908996372,2.30151290788082e-05,78.89553845662385
22698.47972972973,3.15918215128062e-05,83.10237551555743,7.554491966745664e-06,115.1194240374761
22720.47438063063,2.085919494474059e-05,173.3199894859539,1.612511964413666e-05,20.59813484438477
22742.46903153153,2.004803942112102e-05,169.2822970590873,1.518166008554899e-05,3.165950009667414
22764.46368243243,2.569762431079863e-05,110.1937268462608,3.635824919944331e-05,113.2479323849034
22786.45833333333,3.757119192917342e-05,112.8972819802226,6.109009892123267e-05,98.79488732856005
22808.45298423423,4.459901308069998e-05,129.3778375014968,5.193746902633143e-05,71.70955440975851
22830.44763513513,3.278428749733541e-05,144.9288817904949,4.549399523012696e-05,30.66878332303026
22852.44228603604,1.677991716185533e-05,15.11635499464979,2.751438262420995e-05,21.59823932903679
22874.43693693694,1.445428312769807e-05,2.786647897230659,1.676966788556271e-05,126.0705436615353
22896.43158783784,3.137916087008005e-05,135.4983341150185,4.351296374003121e-05,147.8739903422842
22918.42623873874,3.665244854566548e-05,143.5051666209027,5.17226981454381e-05,159.0960569338539
22940.42088963964,3.318464962158522e-05,172.9528636784348,4.971799048493281e-05,173.2731527315331
22962.41554054054,3.365474914395629e-05,169.0164388740688,4.314241398322419e-05,167.480367432617
22984.41019144144,3.486271262919928e-05,145.9063213315663,3.046889152179064e-05,154.7428780265464
23006.40484234234,2.466570565502172e-05,142.8007422883881,1.791875265678585e-05,1.944580768227476
23028.39949324324,2.840300648783994e-05,37.80113954248679,3.293277299560899e-05,42.14195667692458
23050.39414414414,9.02276935944175e-05,51.16986407651986,4.868315136230243e-05,44.28317216817584
23072.38879504504,0.0001322920415568288,45.87253716864075,4.938572101072249e-05,32.45077822733843
23094.38344594595,0.0001593557836537546,22.01841388157248,7.514508236877135e-05,13.85145844241497
23116.37809684685,0.0005280608850255532,4.111218280678155,0.000118040887348433,6.902901971719579
23138.37274774775,0.001351091218291869,3.665672291303218,0.0001113037028206627,1.995129640039129
23160.36739864865,0.001696095163794139,3.931458529777105,5.604778503723697e-05,176.7930135884374
23182.36204954955,0.001004581804120351,3.785951573468441,9.002141213381679e-06,160.7261743555028
23204.35670045045,0.0002373951040452588,5.506245266712436,1.158438346889368e-05,22.06608124844359
23226.35135135135,2.417917388817714e-05,112.3359817462919,1.942681972932386e-05,16.47284630967611
23248.34600225225,5.157407325905814e-05,144.1390865842201,3.289735199716633e-05,171.2775553414113
23270.34065315315,6.44087624007796e-05,138.6110932511941,4.93403067330692e-05,153.5496530207733
23292.33530405405,6.333823971267493e-05,129.2840089407916,4.501713094023284e-05,150.7831648576556
23314.32995495496,3.342552743370751e-05,115.9496538825532,1.400194551577544e-05,3.647098145364507
23336.32460585585,2.576612725441818e-05,2.277111721298874,3.366907718359212e-05,133.5130848854608
23358.31925675676,3.779014063283658e-05,157.7303616149458,4.803372152229397e-05,144.6304148077022
23380.31390765766,1.901618423218975e-05,102.5621404600433,3.425446292038392e-05,138.6514281595698
23402.30855855856,3.832547253721668e-05,58.56410683169737,3.408853223230856e-05,86.65274226996236
23424.30320945946,5.914079807553547e-05,69.69497945092749,6.963350803420004e-05,59.72699076350403
23446.29786036036,6.853115139024408e-05,79.41032251316548,9.846262438155085e-05,58.02219268328934
23468.29251126126,7.014570687358184e-05,82.46610684943037,0.0001019530405950432,63.2983912424593
23490.28716216216,6.868421686230266e-05,80.77771669015482,7.572660120356272e-05,63.09678119700337
23512.28181306306,5.602103217682612e-05,86.45724589412292,2.628337041863931e-05,49.75815051376796
23534.27646396396,4.047143071316972e-05,119.4502843169964,2.34642360924306e-05,56.79851220466097
23556.27111486486,4.640315995740852e-05,165.2945679780203,4.67647708986521e-05,42.47182819726913
23578.26576576577,6.028951184921006e-05,10.88601182171224,4.922194360719055e-05,35.06393605031204
23600.26041666667,6.555005158132257e-05,30.1824474007586,6.288044593294197e-05,46.4094311202054
23622.25506756757,5.186953239397019e-05,37.08695183294784,8.019719069035713e-05,53.74421100209355
23644.24971846847,3.152815713526971e-05,1.740717558933051,5.802186435629647e-05,37.30922007615906
23666.24436936937,3.708911957633626e-05,150.1897886685863,3.400072984668947e-05,167.0499421353379
23688.23902027027,3.280227108635818e-05,171.2871866270044,1.446936152437912e-05,167.1933210672634
23710.23367117117,3.334944439379919e-05,61.00015939474653,2.636770689735792e-05,95.58139683504359
23732.22832207207,6.587292338057424e-05,99.13345806407141,3.530142072651789e-05,99.67699708036288
23754.22297297297,7.627321803570065e-05,101.7975089068651,3.156022721980751e-05,62.22701710370168
23776.21762387387,5.309232833667661e-05,92.37857628405757,3.904068616534737e-05,36.0914363793272
23798.21227477477,1.43995801374564e-05,90.66583791265191,2.412180603402961e-05,37.30310560668642
23820.20692567568,2.453601898077814e-05,94.79975594930139,1.342401894003023e-05,38.54684964888962
23842.20157657658,3.393608654421861e-05,121.0125736349704,2.804834841891045e-05,40.56653238968528
23864.19622747748,2.889956968905576e-05,12.97204683618892,4.547391797501359e-05,61.24372811286129
23886.19087837838,4.134330787118706e-05,46.15145011522441,4.896367312773089e-05,81.85651000817153
23908.18552927928,2.112900152985467e-05,23.02517528466315,2.605603168933124e-05,110.3440058639555
23930.18018018018,2.609996967584003e-05,101.0544575330406,2.546534326796596e-05,2.04569053675049
23952.17483108108,3.917051464584264e-05,99.96294971692978,3.622726741107393e-05,170.5358500787083
23974.16948198198,4.439252593695458e-05,122.7807920987009,3.256873225468789e-05,143.9489177728897
23996.16413288288,4.166144524540179e-05,142.4540067508877,1.404163072468706e-05,138.3271805341009
24018.15878378378,3.916731718737387e-05,169.0390217665047,1.821052927392108e-05,100.9408003208182
24040.15343468469,4.853347130043534e-05,7.772297075784577,3.845765779139255e-05,124.0112774482132
24062.14808558558,4.038591458696786e-05,13.48491222057301,2.607135720637192e-05,125.0671077746204
24084.14273648649,1.568368393348157e-05,179.4399301679713,2.436634175592819e-05,35.49331725065556
24106.13738738739,2.467107674479936e-06,100.7153277284037,4.088730261444519e-05,17.50198337398772
24128.13203828829,1.787002494167648e-05,90.94844704360209,2.750949723879947e-05,165.8136865544505
24150.12668918919,3.991599794628649e-05,85.09177715756448,2.742702592501628e-05,96.76059709617758
24172.12134009009,4.013567367496626e-05,85.86200149972511,3.280196082618499e-05,59.07955048225492
24194.11599099099,3.578727323367994e-05,91.96074320442384,4.266592137513747e-05,48.71588395368011
24216.11064189189,4.579499396475688e-05,109.894286323788,5.359698061853553e-05,69.11548187282611
24238.10529279279,5.202096027499154e-05,127.6228817115268,5.190455132919218e-05,89.40101559308516
24260.09994369369,3.468285951331836e-05,133.1690009796591,2.662703992094506e-05,84.71804868969521
24282.09459459459,1.250750457291771e-05,39.65444075015618,2.515770786869348e-05,166.486702508304
24304.0892454955,3.912327604138201e-05,179.8522995930488,4.820862011383575e-05,147.4646055949216
24326.08389639639,4.819263256942776e-05,0.5802753641372088,5.661833709616957e-05,147.6991060781095
24348.0785472973,4.880167535506444e-05,175.441290071984,6.270954649867257e-05,152.5637611231131
24370.0731981982,5.366972780561351e-05,171.5068000728918,7.253078399363225e-05,162.3492667008867
24392.0678490991,5.427816019502611e-05,175.2098589750244,7.715413579624195e-05,171.4409745606144
24414.0625,3.529842134764823e-05,169.1064695761665,4.928682339244488e-05,164.9229633220362
24436.0571509009,1.495273227894395e-05,160.0526980450271,2.315647289577462e-05,118.0966008010749
24458.0518018018,2.071758522663552e-05,37.94236921823763,1.844821712380873e-05,99.90801569089056
24480.0464527027,4.03862364310206e-05,49.74488925412383,2.697830966375626e-06,169.6442015602674
24502.0411036036,4.814072006909018e-05,38.32193187091764,2.144049099824496e-05,96.33130763473375
24524.0357545045,7.785650530902258e-05,13.58957768787859,2.963827599734777e-05,44.96773041110497
24546.03040540541,0.0001416854649695529,9.187385510911437,3.821820526469839e-05,26.29459461177335
24568.02505630631,0.0001566455321384006,11.34070484594718,2.648114149198318e-05,47.46346481054167
24590.01970720721,7.392271213041975e-05,13.04501850008301,2.176257765233653e-05,148.7972411946162
24612.01435810811,2.07837634096111e-05,2.730619163912334,6.206666079859431e-05,179.0239762256248
24634.00900900901,5.953565216244588e-05,15.03637633223543,8.718051983257259e-05,7.437799706452332
24656.00365990991,5.128739760225013e-05,35.61819633146668,6.671978966094297e-05,30.3614049624113
24677.99831081081,3.359139030979391e-05,86.0289009665603,5.349980900226172e-05,100.8264527920046
24699.99296171171,3.783322094204976e-05,121.1301115234535,7.926310288111407e-05,129.5017509476488
24721.98761261261,3.157260812067882e-05,108.4287180532579,6.41614347496764e-05,116.7457757583814
24743.98226351351,2.891795396403054e-05,53.02252372054306,4.990480003525246e-05,70.85051438336674
24765.97691441442,3.731299750055252e-05,38.80538707016213,5.333570592477469e-05,59.31861596876426
24787.97156531531,2.404715349877927e-05,48.7002341405524,3.659547390400542e-05,65.87284979748559
24809.96621621622,1.167153641712083e-05,146.8612586772808,1.652395498201545e-05,177.776987597098
24831.96086711712,2.953768425487365e-05,107.3088776002797,3.367845140293516e-05,118.8093954497551
24853.95551801802,3.46601239924302e-05,83.36155713485273,4.190260672187814e-05,88.48887763122094
24875.95016891892,3.739851683089876e-05,53.32286277471405,4.099468629650796e-05,56.89024119898327
24897.94481981982,4.599086652926469e-05,29.24680869811509,4.206044361153175e-05,19.18956467072377
24919.93947072072,4.290741109379814e-05,27.03832413487464,4.332057598807788e-05,1.801827322077967
24941.93412162162,2.637483410812909e-05,29.00180655477829,3.719019823276471e-05,174.8408995117083
24963.92877252252,2.8549187921909e-05,170.0903929140055,3.970139296160151e-05,156.2960183962722
24985.92342342342,4.90366417589581e-05,141.6218360869734,5.061226089799683e-05,125.4509107046021
25007.91807432432,6.322948284504865e-05,125.5763724243659,6.368140959709943e-05,102.9752016954715
25029.91272522523,5.411947670412674e-05,123.6238503819263,5.182475662483379e-05,96.31355524341221
25051.90737612612,1.997646571174376e-05,105.2007982137666,2.038337332669328e-05,97.06586689945189
25073.90202702703,4.195098906823268e-05,19.24122241880276,1.063882188828574e-05,37.89955359825666
25095.89667792793,7.458247514556069e-05,16.61990490972986,3.660781638649067e-05,19.9262414606699
25117.89132882883,0.0001274300360133747,153.5306177630611,4.846930422387945e-05,12.70918544558691
25139.88597972973,0.0006549132212526915,130.2542211054023,3.453029462963872e-05,163.607906983421
25161.88063063063,0.001574296702468854,129.2246990517776,3.377232330764597e-05,137.4094740245537
25183.87528153153,0.001717427841245837,129.4505253412861,2.860445396328911e-05,161.6079347976439
25205.86993243243,0.0008593283025920256,129.5468367574967,2.687458554130266e-05,20.90589458914584
25227.86458333333,0.0001880437613365042,134.2834497614452,4.078955841260481e-05,7.919297179705389
25249.85923423423,6.96060165823886e-05,167.0829772900637,7.374488443396018e-05,171.5062238042019
25271.85388513513,7.281214779375432e-05,179.2192631619436,7.798738860446494e-05,1.643426955967826
25293.84853603604,5.824851298112385e-05,5.905225209126878,5.748579422271071e-05,30.8930277393865
25315.84318693694,4.247841578497186e-05,159.6560514797763,2.356579333150429e-05,38.85995980448134
25337.83783783784,3.367705909490006e-05,113.5458117946124,1.330698664354199e-05,63.83949340082714
25359.83248873874,3.165005204850582e-05,45.41683550120112,1.980390104548434e-05,11.98748784965679
25381.82713963964,5.992493847968809e-05,19.57888231157477,2.137718281145511e-05,161.2048955552379
25403.82179054054,7.751447062441558e-05,20.21275606185446,2.379296947535347e-05,5.680419120098589
25425.81644144144,5.842374907562333e-05,23.66303024620825,2.620778147730488e-05,15.8546238696969
25447.81109234234,1.691563087305332e-05,2.907053520297321,1.56442508408918e-05,143.9480170739141
25469.80574324324,2.947525216831759e-05,77.33614928531398,2.853214270548389e-05,76.4432440482601
25491.80039414414,3.909260098588942e-05,46.48118604107562,3.578993686385903e-05,34.23496253948669
25513.79504504504,5.561103308803207e-05,2.366348097188431,5.089553056688155e-05,176.2408563403024
25535.78969594595,6.18197475197575e-05,163.0223241781626,4.835509386517271e-05,156.0030699199774
25557.78434684685,3.514395030356203e-05,131.9169266163547,3.117311049687471e-05,98.13206444173248
25579.77899774775,1.698283438792798e-05,69.34356763574249,3.946894668586599e-05,47.93159628733504
25601.77364864865,1.405061818765802e-05,160.6098809881583,3.250179254332457e-05,13.83898091536573
25623.76829954955,2.720489002093527e-05,155.4403931407296,3.38180255786303e-05,166.2571980347755
25645.76295045045,3.311362483667493e-05,161.6173637587283,3.542869056251111e-05,172.8422776901544
25667.75760135135,2.443547955574147e-05,154.7806896856642,3.112182499410515e-05,9.57182600131368
25689.75225225225,1.255154533921199e-05,145.0530996666003,1.344109073111468e-05,19.71485792001658
