Time (s),OUT (V),IN (V)
0.03576369236024231,0.001732422628960548,0.02181925138576693
0.03576621736024231,0.001732422628960548,-0.2106012728280478
0.03576874236024231,0.001732422628960548,-0.4306808842523658
0.03577126736024232,0.3306824999658111,-0.6219650324996107
0.03577379236024231,0.8942836324672724,-0.7803400799726691
0.03577631736024232,0.8920906319519548,-0.8955219326806892
0.03577884236024231,0.8920906319519548,-0.9613401342279642
0.03578136736024232,0.8920906319519548,-0.9695674094213735
0.03578389236024231,0.8920906319519548,-0.9243173958576221
0.03578641736024232,0.8284936169999634,-0.8297037311331983
0.03578894236024231,0.06094343655015333,-0.6836695964501819
0.03579146736024232,0.00173242262895955,-0.5047263609930548
0.03579399236024231,-0.0004605778866113353,-0.2928740247627635
0.03579651736024232,-0.0004605778866123326,-0.06662395694339876
0.03579904236024231,0.001732422628957556,0.1657965672703103
0.03580156736024231,-0.004846578917761085,0.3899898162913386
0.03580409236024232,-0.7438877526661638,0.5853876021353076
0.03580661736024231,-0.7482737536973055,0.7540467436001999
0.03580914236024232,-0.7482737536973055,0.8774558715015761
0.03581166736024231,-0.7482737536973055,0.9515013482422604
0.03581419236024232,-0.7504667542128794,0.9720695362258119
0.03581671736024231,-0.7504667542128794,0.9350467978554697
0.03581924236024232,-0.2701996413019569,0.8507172271227683
0.03582176736024231,-0.002653578402430523,0.7149671864315754
0.03582429236024232,-0.0004605778866133298,0.5401375885711718
0.03582681736024231,-0.0004605778866133298,0.3365125275342899
0.03582934236024232,-0.0004605778866133298,0.1102624597149336
0.03583186736024231,-0.0004605778866133298,-0.1201012457005288
0.03583439236024231,0.3811215118232414,-0.3463513135198047
0.03583691736024232,0.6091935654429246,-0.547919555758845
0.03583944236024231,0.6091935654429246,-0.7206923348204418
0.03584196736024231,0.6070005649273538,-0.8564423755116964
0.03584449236024231,0.6070005649273508,-0.9407719462444044
0.03584701736024232,0.6070005649271972,-0.9716242282197513
0.03584954236024231,0.438139525228239,-0.9510560402362278
0.03585206736024232,0.01269742520681797,-0.8728969258986106
0.03585459236024231,-0.0004605778866073468,-0.7494877979974699
0.03585711736024232,-0.0004605778866133298,-0.5808286565322018
0.03585964236024231,-0.0004605778866133298,-0.3833740518903769
0.03586216736024232,-0.0004605778866602011,-0.1591808028693814
0.03586469236024231,-0.1035316021184918,0.07118290254608098
0.03586721736024231,-0.4105516742989284,0.2974329703653569
0.03586974236024232,-0.4083586737833546,0.509285306596184
0.03587226736024231,-0.4083586737833546,0.6902853608511902
0.03587479236024231,-0.4083586737833546,0.8342626767358542
0.03587731736024231,-0.4083586737833546,0.9288763414603874
0.03587984236024232,-0.3995866717207419,0.9700127174274811
0.03588236736024231,-0.05089958974497105,0.9597286234357193
0.03588489236024232,-0.0004605778866133298,0.8939104218882433
0.03588741736024231,-0.0004605778866133298,0.7766717503821597
0.03588994236024232,-0.0004605778866133298,0.6182967029085823
0.03589246736024231,-0.0004605778866133298,0.4228989170651987
0.03589499236024232,-0.0004605778865205845,0.2048761244392695
0.03589751736024231,0.2034884700615718,-0.02754439977454526
0.03590004236024232,0.2341904772797916,-0.2558512863922763
0.03590256736024231,0.2341904772797916,-0.4718172602191741
0.03590509236024231,0.2341904772797916,-0.6569309520714322
0.03590761736024231,0.2341904772797916,-0.8070787243511532
0.03591014236024231,0.2363834777953654,-0.9140333018658258
0.03591266736024232,0.1157684494386496,-0.9633969530263521
0.03591519236024231,0.003925423144585286,-0.9654537718247036
0.03591771736024232,-0.0004605778866133298,-0.9099196642690182
0.03592024236024231,-0.0004605778866133298,-0.8029650867546964
0.03592276736024232,-0.0004605778866153243,-0.6528173144745517
0.03592529236024231,-0.002653578402185213,-0.4656468038245736
0.03592781736024232,-0.0004605778866173189,-0.2537944675937173
0.03593034236024231,-0.009232579948900862,-0.02137394337990259
0.03593286736024232,-0.007039579433334962,0.2089897620361846
0.03593539236024231,-0.007039579433334962,0.4270125546615329
0.03593791736024231,-0.007039579433334962,0.6224103405054703
0.03594044236024231,-0.009232579948905847,0.7787285691802484
0.03594296736024231,-0.002653578402187207,0.8959672406867051
0.03594549236024232,-0.002653578402181224,0.9617854422340838
0.03594801736024231,0.001732422628960548,0.9720695362258456
0.03595054236024232,0.001732422628960548,0.9288763414602957
0.03595306736024231,0.001732422628960548,0.828092220341031
0.03595559236024232,-0.0004605778866472367,0.6861717232543153
0.03595811736024231,-0.03774158665135229,0.5051716689993091
0.03596064236024232,-0.1737076186169507,0.2933193327685428
0.03596316736024231,-0.1759006191325215,0.0650124461514327
0.03596569236024232,-0.1759006191325225,-0.1674080780630068
0.03596821736024231,-0.1737076186169517,-0.3874876894867075
0.03597074236024232,-0.1737076186169497,-0.5869991129274319
0.03597326736024231,-0.1737076186169497,-0.7515446167955445
0.03597579236024231,-0.02896958458907374,-0.877010563495433
0.03597831736024232,-0.002653578402187207,-0.9551696778329539
0.03598084236024231,-0.002653578402187207,-0.9736810470181251
0.03598336736024232,-0.002653578402187207,-0.9407719462443277
0.03598589236024231,-0.002653578402187207,-0.8564423755119199
0.03598841736024232,-0.002653578401898002,-0.7206923348202847
0.03599094236024231,0.3153314963558804,-0.5479195557586879
0.03599346736024232,0.3920865144011128,-0.3401808571245353
0.03599599236024231,0.3942795149166826,-0.1159876081042319
0.03599851736024232,0.3942795149166846,0.1164329161102066
0.03600104236024231,0.3942795149166846,0.3426829839289643
0.03600356736024232,0.3942795149166078,0.5483648637647645
0.03600609236024231,0.2254184752176496,0.7231944616247136
0.03600861736024231,0.001732422628960548,0.8568876835179572
0.03601114236024232,0.001732422628960548,0.9412172542505632
0.03601366736024231,0.001732422628960548,0.9741263550242008
0.03601619236024231,0.001732422628960548,0.9515013482423249
0.03601871736024231,0.001732422628960548,0.8774558715015424
0.03602124236024232,-0.2460766356311728,0.7499331060033361
0.03602376736024231,-0.5596757093578095,0.581273964538444
0.03602629236024232,-0.5596757093579521,0.3817625410977141
0.03602881736024231,-0.5596757093579521,0.1575692920774106
0.03603134236024232,-0.5596757093579521,-0.07073759454042426
0.03603386736024231,-0.5596757093579521,-0.3011012999557818
0.03603639236024232,-0.4960786944060953,-0.5088399985899429
0.03603891736024231,-0.02458358355835483,-0.6877832340465967
0.03604144236024232,-0.002653578402187207,-0.8338173687299749
0.03604396736024232,-0.0004605778866133298,-0.9263742146560353
0.03604649236024231,-0.0004605778866133298,-0.9695674094214147
0.03604901736024231,-0.0004605778866133298,-0.9572264966313008
0.03605154236024231,0.04339943242486422,-0.8934651138822742
0.03605406736024232,0.7385805958617814,-0.7782832611742382
0.03605659236024231,0.7363875953462106,-0.615794576104403
0.03605911736024232,0.7363875953462096,-0.424510427857102
0.03606164236024231,0.7363875953462096,-0.2064876352317537
0.03606416736024232,0.7363875953462096,0.02593288898268487
0.03606669236024231,0.7363875953462096,0.2542397755996911
0.03606921736024232,0.2298044762485401,0.4681489306289193
0.03607174236024231,0.001732422629167979,0.6553194412789825
0.03607426736024232,0.001732422628960548,0.8075240323574336
0.03607679236024231,0.001732422628960548,0.9144786098718042
0.03607931736024231,0.001732422628960548,0.9679558986291352
0.03608184236024231,-0.0004605778866103379,0.9679558986291352
0.03608436736024231,-0.5947637176071341,0.9103649722751911
0.03608689236024232,-0.8557307789604255,0.8054672135589401
0.03608941736024231,-0.8557307789604255,0.6532626224807975
0.03609194236024232,-0.8535377784448537,0.4660921118302845
0.03609446736024231,-0.8557307789604245,0.2521829568016408
0.03609699236024232,-0.8557307789601662,0.01976243258720414
0.03609951736024231,-0.5706407119360808,-0.2085444540298021
0.03610204236024232,-0.007039579433328978,-0.4286240654541846
0.03610456736024231,-0.0004605778866193138,-0.6199082137008656
0.03610709236024232,-0.0004605778866133298,-0.7782832611744392
0.03610961736024231,-0.0004605778866133298,-0.8955219326805228
0.03611214236024231,-0.0004605778866133298,-0.9592833154296391
0.03611466736024231,0.3065594942933107,-0.971624228219753
0.03611719236024231,0.9666526494814667,-0.9284310334543118
0.03611971736024232,0.9666526494814667,-0.8317605499314235
0.03612224236024231,0.9666526494814667,-0.6877832340467595
0.03612476736024232,0.9666526494814687,-0.5067831797913155
0.03612729236024231,0.9688456499970396,-0.2969876623593765
0.03612981736024232,0.9315646412315167,-0.06868077574164821
0.03613234236024231,0.08725944273710973,0.1637397484720608
0.03613486736024232,0.001732422628958553,0.3817625410981031
0.03613739236024231,-0.0004605778866113353,0.5853876021348924
0.03613991736024232,0.00173242262895955,0.7499331060035466
0.03614244236024231,-0.0004605778866113353,0.8753990527030394
0.03614496736024232,-0.0004605778866133298,0.951501348242294
0.03614749236024231,-0.9741528068005294,0.9720695362258269
0.03615001736024231,-1.020205817628466,0.9412172542505184
0.03615254236024232,-1.020205817628466,0.8507172271227121
0.03615506736024231,-1.020205817628466,0.7190808240281623
0.03615759236024232,-1.020205817628464,0.5463080449661427
0.03616011736024231,-1.018012817112892,0.340626165130815
0.03616264236024232,-0.4215166768764168,0.1164329161098924
0.03616516736024231,-0.002653578402377677,-0.1159876081039223
0.03616769236024232,-0.0004605778866133298,-0.3401808571249263
0.03617021736024231,-0.0004605778866133298,-0.545862736960067
0.03617274236024232,-0.0004605778866153243,-0.7206923348205634
0.03617526736024231,-0.002653578402185213,-0.8543855567134049
0.03617779236024232,0.6070005649275532,-0.9407719462444577
0.03618031736024231,1.052179669588443,-0.9736810470180951
0.03618284236024231,1.052179669588848,-0.9510560402362185
0.03618536736024232,1.049986669073274,-0.8770105634952591
0.03618789236024231,1.049986669073274,-0.7494877979974138
0.03619041736024231,1.052179669588844,-0.5849422941293013
0.03619294236024231,0.8109496128757213,-0.3833740518901974
0.03619546736024232,0.02366242778467938,-0.1612376216676318
0.03619799236024231,0.001732422628970519,0.06912608374783061
0.03620051736024232,-0.0004605778866133298,0.2953761515671925
0.03620304236024231,-0.0004605778866133298,0.505171668999036
0.03620556736024232,-0.00265357840238267,0.6861717232546091
0.03620809236024231,-0.2175676289282317,0.8280922203408561
0.03621061736024232,-1.02239881814404,0.9247627038636977
0.03621314236024231,-1.02239881814404,0.9700127174274492
0.03621566736024232,-1.020205817628466,0.9576718046373596
0.03621819236024231,-1.020205817628466,0.8959672406867611
0.03622071736024231,-1.018012817112892,0.7807853879788167
0.03622324236024231,-1.015819816597322,0.6224103405056863
0.03622576736024231,-0.1583566150079325,0.4270125546617312
0.03622829236024232,-0.0004605778866113353,0.2048761244391694
0.03623081736024231,0.001732422628960548,-0.02137394337969119
0.03623334236024232,0.001732422628960548,-0.2537944675940175
0.03623586736024231,0.001732422628960548,-0.4677036226226612
0.03623839236024232,-0.0004605778858713675,-0.6528173144748604
0.03624091736024231,0.8153356139061272,-0.8050219055528645
0.03624344236024232,0.9732316510281873,-0.9119764830674968
0.03624596736024231,0.9710386505126164,-0.9695674094213623
0.03624849236024232,0.9710386505126154,-0.9675105906230345
0.03625101736024231,0.9732316510281863,-0.9119764830675211
0.03625354236024231,0.9732316510281883,-0.8070787243513581
0.03625606736024231,0.5083155417271605,-0.6548741332732846
0.03625859236024231,0.003925423144534425,-0.4697604414211136
0.03626111736024232,0.001732422628960548,-0.2517376487952602
0.03626364236024231,0.001732422628960548,-0.02343076217804634
0.03626616736024232,0.001732422628960548,0.2069329432379305
0.03626869236024231,0.001732422628960548,0.4270125546616311
0.03627121736024232,-0.4061656732681935,0.6182967029089059
0.03627374236024231,-0.8601167799911604,0.7787285691803157
0.03627626736024232,-0.8601167799915733,0.8939104218884097
0.03627879236024231,-0.8601167799915733,0.9597286234356548
0.03628131736024232,-0.8601167799915733,0.972069536225825
0.03628384236024231,-0.8601167799915733,0.9268195226620735
0.03628636736024232,-0.7351157506038623,0.8322058579376954
0.03628889236024231,-0.03554858613643164,0.6882285420529659
0.03629141736024231,-0.002653578402187207,0.5051716689992268
0.03629394236024232,-0.002653578402187207,0.2953761515666902
0.03629646736024231,-0.002653578402187207,0.06706926494958021
0.03629899236024232,-0.0004605778865475106,-0.1632944404663985
0.03630151736024231,0.07190843912729172,-0.3854308706884515
0.03630404236024232,0.7407735963773593,-0.5828854753307965
0.03630656736024231,0.7429665968929302,-0.7474309791989839
0.03630909236024232,0.7429665968929312,-0.8749537446971454
0.03631161736024231,0.7429665968929312,-0.9489992214377959
0.03631414236024232,0.7429665968929312,-0.9716242282197559
0.03631666736024231,0.7429665968929312,-0.9407719462444708
0.03631919236024232,0.1991024690306095,-0.8564423755118816
0.03632171736024231,-0.0004605778864318344,-0.7227491536189186
0.03632424236024231,-0.0004605778866133298,-0.543805918161899
0.03632676736024232,0.001732422628960548,-0.3401808571244306
0.03632929236024231,0.001732422628960548,-0.1139307893056729
0.03633181736024231,-0.0004605778866093408,0.1164329161096847
0.03633434236024231,-0.4127446748145023,0.3385693463324598
0.03633686736024232,-0.5662547109046737,0.5463080449664869
0.03633939236024231,-0.5662547109046737,0.7190808240280837
0.03634191736024232,-0.5662547109046737,0.8548308647196788
0.03634444236024231,-0.5662547109046737,0.9391604354520865
0.03634696736024232,-0.5640617103889043,0.9741263550241821
0.03634949236024231,-0.3491476598630553,0.9535581670406679
0.03635201736024232,-0.004846578917758093,0.8774558715014517
0.03635454236024231,0.001732422628954564,0.7519899248019588
0.03635706736024232,0.001732422628960548,0.5853876021350776
0.03635959236024232,0.001732422628960548,0.3858761786942242
0.03636211736024231,0.001732422628960548,0.1637397484722722
0.03636464236024231,0.1398914551099263,-0.06868077574154252
0.03636716736024231,0.405244517494554,-0.294930843560926
0.03636969236024232,0.405244517494554,-0.5047263609933158
0.03637221736024231,0.405244517494554,-0.685726415248322
0.03637474236024232,0.405244517494554,-0.8276469123349993
0.03637726736024231,0.405244517494554,-0.9263742146558669
0.03637979236024232,0.3789285113073523,-0.9675105906230522
0.03638231736024231,0.03243442984730999,-0.9592833154296465
0.03638484236024232,-0.002653578402187207,-0.8955219326805761
0.03638736736024231,-0.002653578402187207,-0.7782832611744925
0.03638989236024232,-0.002653578402187207,-0.6219650324993946
0.03639241736024231,-0.0004605778866153243,-0.4265672466558332
0.03639494236024231,-0.0004605778866133298,-0.2085444540300097
0.03639746736024231,-0.1759006191322842,0.02181925138545265
0.03639999236024231,-0.1824796206792452,0.2501261380031884
0.03640251736024232,-0.1824796206792452,0.4640352930322979
0.03640504236024231,-0.1824796206792452,0.6553194412791526
0.03640756736024232,-0.1824796206792452,0.8054672135591739
0.03641009236024231,-0.1824796206792452,0.9103649722751433
0.03641261736024232,-0.06844359386934171,0.9658990798307802
0.03641514236024231,-0.0004605778866751536,0.9658990798307802
0.03641766736024232,-0.0004605778866113353,0.912421791073449
0.03642019236024231,0.001732422628958553,0.8054672135591758
0.03642271736024232,-0.0004605778866133298,0.6553194412790685
0.03642524236024231,-0.0004605778866133298,0.4702057494273577
0.03642776736024231,-0.007039579433334962,0.2521829568015436
0.03643029236024231,0.00173242262894858,0.0259328889827859
0.03643281736024231,0.001732422628960548,-0.2064876352316546
0.03643534236024232,0.001732422628960548,-0.4245104278575641
0.03643786736024231,0.001732422628960548,-0.6178513949026844
0.03644039236024232,0.001732422628964537,-0.7782832611744908
0.03644291736024231,0.006118423660106308,-0.8934651138822218
0.03644544236024232,0.003925423144530436,-0.9613401342280016
0.03644796736024231,-0.0004605778866093408,-0.9695674094214073
0.03645049236024232,-0.0004605778866133298,-0.9263742146558707
0.03645301736024231,-0.0004605778866133298,-0.8317605499317059
0.03645554236024232,-0.0004605778865824147,-0.6857264152483238
0.03645806736024231,0.06752243809611505,-0.5088399985900224
0.03646059236024232,0.2232254747019222,-0.2990444811576363
0.03646311736024231,0.225418475217494,-0.07073759454042239
0.03646564236024231,0.225418475217496,0.1575692920772067
0.03646816736024232,0.225418475217496,0.3817625410981901
0.03647069236024231,0.225418475217496,0.5812739645383673
0.03647321736024232,0.2232254747017427,0.7499331060036036
0.03647574236024231,0.0258554283002732,0.8753990527031535
0.03647826736024232,0.001732422628960548,0.9535581670406679
0.03648079236024231,0.001732422628960548,0.9741263550241914
0.03648331736024232,0.001732422628960548,0.9391604354520884
0.03648584236024231,0.001732422628960548,0.856887683518032
0.03648836736024232,0.001732422628793008,0.7231944616247921
0.03649089236024231,-0.3666916639871158,0.5463080449664907
0.03649341736024232,-0.4017796722366329,0.3426829839290673
0.03649594236024231,-0.4017796722366329,0.1164329161103095
0.03649846736024231,-0.4017796722366329,-0.1139307893056729
0.03650099236024232,-0.4017796722366299,-0.3422376759233694
0.03650351736024231,-0.399586671721059,-0.543805918161899
0.03650604236024231,-0.1802866201640702,-0.7165786972234172
0.03650856736024231,-0.0004605778866133298,-0.8523287379151713
0.03651109236024232,-0.0004605778866133298,-0.9387151274461193
0.03651361736024231,-0.0004605778866133298,-0.9736810470181092
0.03651614236024232,-0.0004605778866133298,-0.9531128590345044
0.03651866736024231,-0.0004605778866133298,-0.8770105634955022
0.03652119236024232,0.3175244968718542,-0.7515446167956156
0.03652371736024231,0.5982285628647999,-0.5828854753308003
0.03652624236024232,0.5982285628650552,-0.3895445082851617
0.03652876736024231,0.5982285628650552,-0.1674080780631088
0.03653129236024232,0.5982285628650552,0.06501244615122506
0.03653381736024232,0.5982285628648597,0.2933193327690319
0.03653634236024231,0.4907715376019353,0.5051716689992268
0.03653886736024231,0.01708342623862391,0.686171723254233
0.03654139236024231,0.001732422628960548,0.8322058579376954
0.03654391736024232,0.001732422628960548,0.9288763414604249
0.03654644236024231,0.001732422628960548,0.9700127174274717
0.03654896736024232,0.00173242262884686,0.96178544223401
0.03655149236024231,-0.1232686067586936,0.8959672406867351
0.03655401736024232,-0.7416947521505839,0.782842206777026
0.03655654236024231,-0.7416947521505839,0.6224103405056162
0.03655906736024232,-0.7438877526661578,0.4270125546616321
0.03656159236024231,-0.7438877526661578,0.2089897620362837
0.03656411736024232,-0.7460807531817316,-0.02548758097640149
0.03656664236024231,-0.7460807531817316,-0.2517376487952621
0.03656916736024231,-0.1539706139767847,-0.4656468038244033
0.03657169236024231,-0.002653578402393664,-0.6528173144744666
0.03657421736024231,-0.0004605778866133298,-0.8029650867546477
0.03657674236024232,-0.0004605778866133298,-0.9119764830675173
0.03657926736024231,-0.0004605778866133298,-0.9633969530263493
0.03658179236024232,-0.0004605778859770772,-0.9654537718246577
0.03658431736024231,0.6991065865811356,-0.9140333018658492
0.03658684236024232,0.8855116304052332,-0.8050219055528682
0.03658936736024231,0.8855116304052332,-0.6569309520715668
0.03659189236024232,0.8833186298896594,-0.4718172602192742
0.03659441736024231,0.8833186298896594,-0.2579081051907278
0.03659694236024232,0.8833186298894898,-0.02960121857300609
0.03659946736024231,0.5105085422424392,0.2028193056408086
0.03660199236024232,0.003925423144534425,0.4208420982666658
0.03660451736024231,0.00173242262896354,0.6182967029084907
0.03660704236024231,0.001732422628960548,0.7787285691804616
0.03660956736024232,0.003925423144531434,0.8959672406867949
0.03661209236024231,0.001732422628960548,0.9617854422340698
0.03661461736024232,-0.410551674299435,0.9720695362258082
0.03661714236024231,-0.9675738052544398,0.9309331602587614
0.03661966736024232,-0.9653808047391195,0.8342626767359215
0.03662219236024231,-0.9653808047391195,0.6923421796496745
0.03662471736024232,-0.9653808047391195,0.5133989441924548
0.03662724236024231,-0.9653808047391195,0.3015466079622598
0.03662976736024232,-0.86450278102235,0.07323972134453996
0.03663229236024231,-0.04870658922998061,-0.1591808028692747
0.03663481736024232,-0.0004605778866133298,-0.3792604142934871
0.03663734236024231,-0.0004605778866133298,-0.5808286565321084
0.03663986736024231,-0.0004605778866133298,-0.7474309791990588
0.03664239236024232,-0.0004605778865475106,-0.8728969258988294
0.03664491736024231,0.04778543345601197,-0.9510560402362185
0.03664744236024232,1.036828665979829,-0.9716242282197418
0.03664996736024231,1.034635665464257,-0.9407719462444427
0.03665249236024232,1.034635665464259,-0.8564423755117582
0.03665501736024231,1.03682866597983,-0.7206923348205035
0.03665754236024232,1.036828665979831,-0.5499763745567774
0.03666006736024231,1.036828665979831,-0.3442944947216366
0.03666259236024232,0.330682499964743,-0.1201012457005288
0.03666511736024231,0.001732422629259767,0.1102624597148288
0.03666764236024232,-0.0004605778866133298,0.3365125275341973
0.03667016736024231,-0.0004605778866133298,0.5401375885710792
0.03667269236024231,-0.0004605778866133298,0.7170240052298071
0.03667521736024232,-0.0004605778875796759,0.8527740459213676
0.03667774236024231,-0.7087997444169758,0.9412172542505184
0.03668026736024231,-1.037749821752459,0.9761831738224922
0.03668279236024231,-1.035556821237483,0.9535581670406492
0.03668531736024232,-1.035556821237485,0.8815695090981031
0.03668784236024231,-1.037749821753057,0.7540467436002578
0.03669036736024232,-1.03774982175275,0.5874444209332513
0.03669289236024231,-0.7000277423549874,0.3879329974931648
0.03669541736024232,-0.01142558046447075,0.1657965672704197
0.03669794236024231,0.00173242262894858,-0.06251031934658652
0.03670046736024232,0.001732422628960548,-0.290817205964312
0.03670299236024231,0.001732422628960548,-0.5026695421946032
0.03670551736024232,-0.0004605778866133298,-0.6836695964500491
0.03670804236024231,0.3109454953245941,-0.8297037311331319
0.03671056736024231,1.025863663401961,-0.9263742146559567
0.03671309236024231,1.025863663401961,-0.9716242282197082
0.03671561736024231,1.025863663401961,-0.9613401342279941
0.03671814236024232,1.025863663401963,-0.8955219326805265
0.03672066736024231,1.028056663917535,-0.7823968987710962
0.03672319236024232,0.9907756551519695,-0.6199082137008656
0.03672571736024231,0.10041744583019,-0.4286240654540976
0.03672824236024232,0.001732422628960548,-0.2106012728281553
0.03673076736024231,0.001732422628960548,0.01976243258720226
0.03673329236024232,0.001732422628960548,0.2480693192049315
0.03673581736024231,0.001732422628960548,0.4640352930319275
0.03673834236024232,-0.0004605778870192151,0.6491489848841574
0.03674086736024231,-0.8930117877243696,0.8034103947605831
0.03674339236024231,-0.9478368006145284,0.9103649722751911
0.03674591736024231,-0.9478368006145284,0.9658990798307044
0.03674844236024231,-0.9456438000989545,0.9679558986291352
0.03675096736024232,-0.9456438000989545,0.9144786098718061
0.03675349236024231,-0.9456438000989545,0.8095808511557888
0.03675601736024232,-0.3995866717207,0.6573762600773357
0.03675854236024231,-0.004846578917940603,0.4681489306289203
0.03676106736024232,-0.0004605778866133298,0.2562965943980444
0.03676359236024231,-0.0004605778866133298,0.02593288898268675
0.03676611736024232,0.001732422628958553,-0.2023739976351444
0.03676864236024231,-0.0004605778866113353,-0.422453609058745
0.03677116736024232,0.486385536570957,-0.6157945761044012
0.03677369236024231,0.8591956242180075,-0.7741696235775315
0.03677621736024232,0.8591956242183466,-0.8934651138822742
0.03677874236024231,0.8591956242183466,-0.9592833154295792
0.03678126736024231,0.8570026237027728,-0.9716242282197699
0.03678379236024232,0.8591956242180834,-0.9304878522525323
0.03678631736024231,0.6662115788478454,-0.8317605499316199
0.03678884236024232,0.0214694272691055,-0.691896871643305
0.03679136736024231,-0.0004605778866033569,-0.5108968173882988
0.03679389236024232,-0.0004605778866133298,-0.3031581187541389
0.03679641736024231,-0.0004605778866133298,-0.07485123213702888
0.03679894236024232,0.001732422628834893,0.1575692920774088
0.03680146736024231,-0.1364266098520681,0.3797057222993607
0.03680399236024232,-0.7066067439014009,0.581273964538443
0.03680651736024231,-0.70441374338583,0.7478762872049828
0.03680904236024232,-0.704413743385828,0.8753990527031535
0.03681156736024231,-0.704413743385828,0.9515013482422249
0.03681409236024231,-0.704413743385828,0.9741263550242008
0.03681661736024232,-0.7044137433850262,0.9432740730487555
0.03681914236024231,-0.1166896052120288,0.8568876835179572
0.03682166736024231,-0.002653578402394635,0.7231944616251158
0.03682419236024231,-0.0004605778866133298,0.5504216825630401
0.03682671736024232,-0.0004605778866113353,0.3447398027273214
0.03682924236024231,0.00173242262895955,0.120546553706916
0.03683176736024232,0.001732422629377403,-0.1118739705075198
0.03683429236024231,0.4600695303834841,-0.3340104007294717
0.03683681736024232,0.5609475541002993,-0.5396922805653477
0.03683934236024231,0.5609475541002993,-0.7145218784252173
0.03684186736024232,0.5609475541002993,-0.8502719191168563
0.03684439236024231,0.5609475541002993,-0.938715127446007
0.03684691736024232,0.5609475541002993,-0.9716242282197699
0.03684944236024232,0.2999804927464694,-0.9531128590344351
0.03685196736024231,0.003925423144534425,-0.877010563495433
0.03685449236024231,0.00173242262896354,-0.7515446167959402
0.03685701736024231,0.001732422628960548,-0.5869991129273571
0.03685954236024232,-0.0004605778866133298,-0.3895445082850626
0.03686206736024231,-0.0004605778866133298,-0.169464896861362
0.03686459236024232,-0.1605496155236839,0.06089880855472241
0.03686711736024231,-0.355726661409404,0.2892056951717286
0.03686964236024232,-0.3535336608940076,0.5010580314026849
0.03687216736024231,-0.3535336608940076,0.6861717232543116
0.03687469236024232,-0.3535336608940066,0.8301490391393843
0.03687721736024231,-0.3513406603784357,0.9268195226619443
0.03687974236024232,-0.3009016485202345,0.9720695362258456
0.03688226736024231,-0.01581158149588979,0.9617854422340791
0.03688479236024231,-0.0004605778866133298,0.8980240594850603
0.03688731736024231,0.001732422628957556,0.782842206777329
0.03688984236024231,0.001732422628960548,0.6244671593038255
0.03689236736024232,0.001732422628972515,0.4331830110565965
0.03689489236024231,0.01489042572240381,0.2131033996327958
0.03689741736024232,0.1771724638748727,-0.01520348698483713
0.03689994236024231,0.1793654643904437,-0.2476240111986518
0.03690246736024232,0.1793654643904447,-0.4635899850262165
0.03690499236024231,0.1793654643904447,-0.6487036768778431
0.03690751736024232,0.1793654643904427,-0.802965086754745
0.03691004236024231,0.1771724638748727,-0.9099196642690182
0.03691256736024232,0.05436443500270868,-0.9675105906230597
0.03691509236024231,-0.0004605778865634652,-0.9675105906230597
0.03691761736024231,-0.0004605778866133298,-0.9140333018658258
0.03692014236024231,-0.0004605778866133298,-0.8091355431498563
0.03692266736024231,-0.0004605778866133298,-0.6569309520714322
0.03692519236024232,-0.0004605778865534942,-0.4738740790175321
0.03692771736024231,0.04339943242486422,-0.2599649239888884
0.03693024236024232,0.04997843397158586,-0.03165803737125742
0.03693276736024231,0.04997843397158586,0.198705668044205
0.03693529236024232,0.04997843397158586,0.4187852794684883
0.03693781736024231,0.04997843397158586,0.6141830653118719
0.03694034236024232,0.04997843397157389,0.7746149315838597
0.03694286736024231,0.03682043087815456,0.8939104218882414
0.03694539236024232,-0.0004605778866123326,0.9597286234357212
0.03694791736024231,0.001732422628958553,0.9741263550241877
0.03695044236024232,0.001732422628960548,0.9288763414603874
0.03695296736024231,0.001732422628960548,0.8363194955344899
0.03695549236024231,0.001732422628960548,0.6943989984479005
0.03695801736024232,-0.09256659954090467,0.511342125394006
0.03696054236024231,-0.2307256320218705,0.3015466079620672
0.03696306736024232,-0.2329186325374443,0.07323972134443614
0.03696559236024231,-0.2329186325374443,-0.157123984071131
0.03696811736024232,-0.2329186325374423,-0.3813172330920218
0.03697064236024231,-0.2307256320218715,-0.5787718377338467
0.03697316736024232,-0.213181627897096,-0.7433173416024663
0.03697569236024231,-0.01142558046466621,-0.872896925898605
0.03697821736024232,-0.0004605778866133298,-0.9489992214378736
0.03698074236024231,-0.0004605778866133298,-0.9716242282197494
0.03698326736024232,-0.00265357840218621,-0.9428287650427596
0.03698579236024231,-0.0004605778866153243,-0.8584991943103135
0.03698831736024231,-0.002653578402187207,-0.7248059724171521
0.03699084236024232,0.4491045278060286,-0.5520331933550419
0.03699336736024231,0.4469115272904577,-0.3484081323181598
0.03699589236024231,0.4469115272904577,-0.1242148832978564
0.03699841736024231,0.4491045278060316,0.1082056409166832
0.03700094236024232,0.4469115272904577,0.3323988899375833
0.03700346736024231,0.4469115272904577,0.5401375885711699
0.03700599236024232,0.1684004618124237,0.7149671864315754
0.03700851736024231,0.001732422629112135,0.8507172271227683
0.03701104236024232,-0.0004605778866133298,0.9391604354521932
0.03701356736024231,-0.0004605778866133298,0.9720695362258156
0.03701609236024232,0.001732422628960548,0.9535581670406156
0.03701861736024231,0.001732422628960548,0.8795126902999313
